"No.","Time","Source","Destination","Protocol","Length","Info"
"152","73.004058","172.16.0.5","192.168.50.1","TCP","546","[TCP Retransmission] 37216  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=480 TSval=239107183 TSecr=1432771268"
"153","73.004193","192.168.50.1","172.16.0.5","TCP","66","80  >  37216 [ACK] Seq=1 Ack=481 Win=30080 Len=0 TSval=1432771268 TSecr=239107183"
"154","73.004195","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 153#1] 80  >  37216 [ACK] Seq=1 Ack=481 Win=30080 Len=0 TSval=1432771268 TSecr=239107183"
"155","73.004676","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"156","73.004678","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  37216 [PSH, ACK] Seq=1 Ack=481 Win=30080 Len=1073 TSval=1432771269 TSecr=239107183"
"157","73.004756","172.16.0.5","192.168.50.1","TCP","66","37216  >  80 [ACK] Seq=481 Ack=1074 Win=131072 Len=0 TSval=239107183 TSecr=1432771269"
"158","73.004758","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 157#1] 37216  >  80 [ACK] Seq=481 Ack=1074 Win=131072 Len=0 TSval=239107183 TSecr=1432771269"
"159","77.628380","192.168.50.1","172.16.0.5","TCP","66","80  >  55020 [FIN, ACK] Seq=2146 Ack=1150 Win=31360 Len=0 TSval=1432772425 TSecr=239107145"
"160","77.628382","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  55020 [FIN, ACK] Seq=2146 Ack=1150 Win=31360 Len=0 TSval=1432772425 TSecr=239107145"
"161","77.628560","172.16.0.5","192.168.50.1","TCP","66","55020  >  80 [FIN, ACK] Seq=1150 Ack=2147 Win=131072 Len=0 TSval=239107645 TSecr=1432772425"
"162","77.628562","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 55020  >  80 [FIN, ACK] Seq=1150 Ack=2147 Win=131072 Len=0 TSval=239107645 TSecr=1432772425"
"163","77.628668","192.168.50.1","172.16.0.5","TCP","66","80  >  55020 [ACK] Seq=2147 Ack=1151 Win=31360 Len=0 TSval=1432772425 TSecr=239107645"
"164","77.628670","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 163#1] 80  >  55020 [ACK] Seq=2147 Ack=1151 Win=31360 Len=0 TSval=1432772425 TSecr=239107645"
"165","78.009707","192.168.50.1","172.16.0.5","TCP","66","80  >  37216 [FIN, ACK] Seq=1074 Ack=481 Win=30080 Len=0 TSval=1432772520 TSecr=239107183"
"166","78.009709","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  37216 [FIN, ACK] Seq=1074 Ack=481 Win=30080 Len=0 TSval=1432772520 TSecr=239107183"
"167","78.009880","172.16.0.5","192.168.50.1","TCP","66","37216  >  80 [FIN, ACK] Seq=481 Ack=1075 Win=131072 Len=0 TSval=239107683 TSecr=1432772520"
"168","78.009882","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 37216  >  80 [FIN, ACK] Seq=481 Ack=1075 Win=131072 Len=0 TSval=239107683 TSecr=1432772520"
"169","78.009978","192.168.50.1","172.16.0.5","TCP","66","80  >  37216 [ACK] Seq=1075 Ack=482 Win=30080 Len=0 TSval=1432772520 TSecr=239107683"
"170","78.009980","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 169#1] 80  >  37216 [ACK] Seq=1075 Ack=482 Win=30080 Len=0 TSval=1432772520 TSecr=239107683"
"171","84.600463","172.16.0.5","192.168.50.1","TCP","74","50437  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239108343 TSecr=0 WS=2048"
"172","84.600465","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 50437  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239108343 TSecr=0 WS=2048"
"173","84.600586","192.168.50.1","172.16.0.5","TCP","74","80  >  50437 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432774168 TSecr=239108343 WS=128"
"174","84.600589","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  50437 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432774168 TSecr=239108343 WS=128"
"175","84.600723","172.16.0.5","192.168.50.1","TCP","66","50437  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239108343 TSecr=1432774168"
"176","84.600726","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 175#1] 50437  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239108343 TSecr=1432774168"
"177","84.600962","172.16.0.5","192.168.50.1","HTTP","474","GET /c.php HTTP/1.1 "
"178","84.600965","172.16.0.5","192.168.50.1","TCP","474","[TCP Retransmission] 50437  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=408 TSval=239108343 TSecr=1432774168"
"179","84.601085","192.168.50.1","172.16.0.5","TCP","66","80  >  50437 [ACK] Seq=1 Ack=409 Win=30080 Len=0 TSval=1432774168 TSecr=239108343"
"180","84.601088","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 179#1] 80  >  50437 [ACK] Seq=1 Ack=409 Win=30080 Len=0 TSval=1432774168 TSecr=239108343"
"181","84.601477","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"182","84.601480","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  50437 [PSH, ACK] Seq=1 Ack=409 Win=30080 Len=1073 TSval=1432774168 TSecr=239108343"
"183","84.601582","172.16.0.5","192.168.50.1","TCP","66","50437  >  80 [ACK] Seq=409 Ack=1074 Win=131072 Len=0 TSval=239108343 TSecr=1432774168"
"184","84.601584","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 183#1] 50437  >  80 [ACK] Seq=409 Ack=1074 Win=131072 Len=0 TSval=239108343 TSecr=1432774168"
"185","84.897471","172.16.0.5","192.168.50.1","HTTP","528","GET /c.php?ip=192.168.2.11 HTTP/1.1 "
"186","84.897473","172.16.0.5","192.168.50.1","TCP","528","[TCP Retransmission] 50437  >  80 [PSH, ACK] Seq=409 Ack=1074 Win=131072 Len=462 TSval=239108372 TSecr=1432774168"
"187","84.898000","192.168.50.1","172.16.0.5","HTTP","1138","HTTP/1.1 200 OK  (text/html)"
"188","84.898002","192.168.50.1","172.16.0.5","TCP","1138","[TCP Retransmission] 80  >  50437 [PSH, ACK] Seq=1074 Ack=871 Win=31104 Len=1072 TSval=1432774242 TSecr=239108372"
"189","84.898150","172.16.0.5","192.168.50.1","TCP","66","50437  >  80 [ACK] Seq=871 Ack=2146 Win=131072 Len=0 TSval=239108372 TSecr=1432774242"
"190","84.898153","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 189#1] 50437  >  80 [ACK] Seq=871 Ack=2146 Win=131072 Len=0 TSval=239108372 TSecr=1432774242"
"191","89.903053","192.168.50.1","172.16.0.5","TCP","66","80  >  50437 [FIN, ACK] Seq=2146 Ack=871 Win=31104 Len=0 TSval=1432775493 TSecr=239108372"
"192","89.903055","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  50437 [FIN, ACK] Seq=2146 Ack=871 Win=31104 Len=0 TSval=1432775493 TSecr=239108372"
"193","89.903249","172.16.0.5","192.168.50.1","TCP","66","50437  >  80 [FIN, ACK] Seq=871 Ack=2147 Win=131072 Len=0 TSval=239108873 TSecr=1432775493"
"194","89.903252","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 50437  >  80 [FIN, ACK] Seq=871 Ack=2147 Win=131072 Len=0 TSval=239108873 TSecr=1432775493"
"195","89.903345","192.168.50.1","172.16.0.5","TCP","66","80  >  50437 [ACK] Seq=2147 Ack=872 Win=31104 Len=0 TSval=1432775493 TSecr=239108873"
"196","89.903347","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 195#1] 80  >  50437 [ACK] Seq=2147 Ack=872 Win=31104 Len=0 TSval=1432775493 TSecr=239108873"
"197","89.932283","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  35674 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432775501 TSecr=239105719 WS=128"
"198","89.932286","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  35674 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432775501 TSecr=239105719 WS=128"
"199","89.932413","172.16.0.5","192.168.50.1","TCP","78","[TCP Dup ACK 85#2] 35674  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239108876 TSecr=1432775501 SLE=0 SRE=1"
"200","89.932415","172.16.0.5","192.168.50.1","TCP","78","[TCP Dup ACK 85#3] 35674  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239108876 TSecr=1432775501 SLE=0 SRE=1"
"201","90.920715","172.16.0.5","192.168.50.1","TCP","66","35674  >  80 [FIN, ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239108975 TSecr=1432775501"
"202","90.920717","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 35674  >  80 [FIN, ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239108975 TSecr=1432775501"
"203","90.920871","192.168.50.1","172.16.0.5","TCP","66","80  >  35674 [FIN, ACK] Seq=1 Ack=2 Win=29056 Len=0 TSval=1432775748 TSecr=239108975"
"204","90.920874","192.168.50.1","172.16.0.5","TCP","66","[TCP Fast Retransmission] 80  >  35674 [FIN, ACK] Seq=1 Ack=2 Win=29056 Len=0 TSval=1432775748 TSecr=239108975"
"205","90.921004","172.16.0.5","192.168.50.1","TCP","66","35674  >  80 [ACK] Seq=2 Ack=2 Win=131072 Len=0 TSval=239108975 TSecr=1432775748"
"206","90.921007","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 205#1] 35674  >  80 [ACK] Seq=2 Ack=2 Win=131072 Len=0 TSval=239108975 TSecr=1432775748"
"207","91.193080","172.16.0.5","192.168.50.1","TCP","74","35687  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239109002 TSecr=0 WS=2048"
"208","91.193082","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 35687  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239109002 TSecr=0 WS=2048"
"209","91.193225","192.168.50.1","172.16.0.5","TCP","74","80  >  35687 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432775816 TSecr=239109002 WS=128"
"210","91.193227","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  35687 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432775816 TSecr=239109002 WS=128"
"211","91.193319","172.16.0.5","192.168.50.1","TCP","66","35687  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239109002 TSecr=1432775816"
"212","91.193322","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 211#1] 35687  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239109002 TSecr=1432775816"
"213","91.198279","172.16.0.5","192.168.50.1","HTTP","585","GET /c.php?ip=2402:3a80:109a:5116:af21:32cf:4f0a:62a1 HTTP/1.1 "
"214","91.198282","172.16.0.5","192.168.50.1","TCP","585","[TCP Retransmission] 35687  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=519 TSval=239109002 TSecr=1432775816"
"215","91.198386","192.168.50.1","172.16.0.5","TCP","66","80  >  35687 [ACK] Seq=1 Ack=520 Win=30080 Len=0 TSval=1432775817 TSecr=239109002"
"216","91.198389","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 215#1] 80  >  35687 [ACK] Seq=1 Ack=520 Win=30080 Len=0 TSval=1432775817 TSecr=239109002"
"217","91.198830","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"218","91.198833","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  35687 [PSH, ACK] Seq=1 Ack=520 Win=30080 Len=1073 TSval=1432775817 TSecr=239109002"
"219","91.198936","172.16.0.5","192.168.50.1","TCP","66","35687  >  80 [ACK] Seq=520 Ack=1074 Win=131072 Len=0 TSval=239109002 TSecr=1432775817"
"220","91.198939","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 219#1] 35687  >  80 [ACK] Seq=520 Ack=1074 Win=131072 Len=0 TSval=239109002 TSecr=1432775817"
"221","91.388087","172.16.0.5","192.168.50.1","TCP","74","35688  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239109021 TSecr=0 WS=2048"
"222","91.388089","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 35688  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239109021 TSecr=0 WS=2048"
"223","91.388196","192.168.50.1","172.16.0.5","TCP","74","80  >  35688 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432775864 TSecr=239109021 WS=128"
"224","91.388198","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  35688 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432775864 TSecr=239109021 WS=128"
"225","91.388314","172.16.0.5","192.168.50.1","TCP","66","35688  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239109021 TSecr=1432775864"
"226","91.388317","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 225#1] 35688  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239109021 TSecr=1432775864"
"227","94.563473","172.16.0.5","192.168.50.1","TCP","74","19739  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239109339 TSecr=0 WS=2048"
"228","94.563476","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 19739  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239109339 TSecr=0 WS=2048"
"229","94.563630","192.168.50.1","172.16.0.5","TCP","74","80  >  19739 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432776658 TSecr=239109339 WS=128"
"230","94.563632","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  19739 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432776658 TSecr=239109339 WS=128"
"231","94.563767","172.16.0.5","192.168.50.1","TCP","66","19739  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239109339 TSecr=1432776658"
"232","94.563769","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 231#1] 19739  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239109339 TSecr=1432776658"
"233","94.571648","172.16.0.5","192.168.50.1","HTTP","473","GET /c.php HTTP/1.1 "
"234","94.571651","172.16.0.5","192.168.50.1","TCP","473","[TCP Retransmission] 19739  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=407 TSval=239109340 TSecr=1432776658"
"235","94.571652","192.168.50.1","172.16.0.5","TCP","66","80  >  19739 [ACK] Seq=1 Ack=408 Win=30080 Len=0 TSval=1432776660 TSecr=239109340"
"236","94.571654","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 235#1] 80  >  19739 [ACK] Seq=1 Ack=408 Win=30080 Len=0 TSval=1432776660 TSecr=239109340"
"237","94.572099","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"238","94.572102","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  19739 [PSH, ACK] Seq=1 Ack=408 Win=30080 Len=1073 TSval=1432776660 TSecr=239109340"
"239","94.572201","172.16.0.5","192.168.50.1","TCP","66","19739  >  80 [ACK] Seq=408 Ack=1074 Win=131072 Len=0 TSval=239109340 TSecr=1432776660"
"240","94.572203","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 239#1] 19739  >  80 [ACK] Seq=408 Ack=1074 Win=131072 Len=0 TSval=239109340 TSecr=1432776660"
"241","94.869831","172.16.0.5","192.168.50.1","TCP","74","21365  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239109369 TSecr=0 WS=2048"
"242","94.869834","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 21365  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239109369 TSecr=0 WS=2048"
"243","94.869937","192.168.50.1","172.16.0.5","TCP","74","80  >  21365 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432776735 TSecr=239109369 WS=128"
"244","94.869939","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  21365 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432776735 TSecr=239109369 WS=128"
"245","94.870047","172.16.0.5","192.168.50.1","TCP","66","21365  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239109369 TSecr=1432776735"
"246","94.870050","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 245#1] 21365  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239109369 TSecr=1432776735"
"247","94.884976","172.16.0.5","192.168.50.1","HTTP","482","GET /c.php HTTP/1.1 "
"248","94.884979","172.16.0.5","192.168.50.1","TCP","482","[TCP Retransmission] 21365  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=416 TSval=239109371 TSecr=1432776735"
"249","94.885077","192.168.50.1","172.16.0.5","TCP","66","80  >  21365 [ACK] Seq=1 Ack=417 Win=30080 Len=0 TSval=1432776739 TSecr=239109371"
"250","94.885079","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 249#1] 80  >  21365 [ACK] Seq=1 Ack=417 Win=30080 Len=0 TSval=1432776739 TSecr=239109371"
"251","94.885382","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"252","94.885385","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  21365 [PSH, ACK] Seq=1 Ack=417 Win=30080 Len=1073 TSval=1432776739 TSecr=239109371"
"253","94.885530","172.16.0.5","192.168.50.1","TCP","66","21365  >  80 [ACK] Seq=417 Ack=1074 Win=131072 Len=0 TSval=239109371 TSecr=1432776739"
"254","94.885532","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 253#1] 21365  >  80 [ACK] Seq=417 Ack=1074 Win=131072 Len=0 TSval=239109371 TSecr=1432776739"
"255","94.925832","172.16.0.5","192.168.50.1","HTTP","526","GET /c.php?ip=192.168.1.8 HTTP/1.1 "
"256","94.925835","172.16.0.5","192.168.50.1","TCP","526","[TCP Retransmission] 19739  >  80 [PSH, ACK] Seq=408 Ack=1074 Win=131072 Len=460 TSval=239109375 TSecr=1432776660"
"257","94.926319","192.168.50.1","172.16.0.5","HTTP","1138","HTTP/1.1 200 OK  (text/html)"
"258","94.926321","192.168.50.1","172.16.0.5","TCP","1138","[TCP Retransmission] 80  >  19739 [PSH, ACK] Seq=1074 Ack=868 Win=31104 Len=1072 TSval=1432776749 TSecr=239109375"
"259","94.926443","172.16.0.5","192.168.50.1","TCP","66","19739  >  80 [ACK] Seq=868 Ack=2146 Win=131072 Len=0 TSval=239109375 TSecr=1432776749"
"260","94.926445","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 259#1] 19739  >  80 [ACK] Seq=868 Ack=2146 Win=131072 Len=0 TSval=239109375 TSecr=1432776749"
"261","95.630547","172.16.0.5","192.168.50.1","HTTP","535","GET /c.php?ip=192.168.1.2 HTTP/1.1 "
"262","95.630550","172.16.0.5","192.168.50.1","TCP","535","[TCP Retransmission] 21365  >  80 [PSH, ACK] Seq=417 Ack=1074 Win=131072 Len=469 TSval=239109446 TSecr=1432776739"
"263","95.631095","192.168.50.1","172.16.0.5","HTTP","1138","HTTP/1.1 200 OK  (text/html)"
"264","95.631097","192.168.50.1","172.16.0.5","TCP","1138","[TCP Retransmission] 80  >  21365 [PSH, ACK] Seq=1074 Ack=886 Win=31104 Len=1072 TSval=1432776925 TSecr=239109446"
"265","95.631202","172.16.0.5","192.168.50.1","TCP","66","21365  >  80 [ACK] Seq=886 Ack=2146 Win=131072 Len=0 TSval=239109446 TSecr=1432776925"
"266","95.631204","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 265#1] 21365  >  80 [ACK] Seq=886 Ack=2146 Win=131072 Len=0 TSval=239109446 TSecr=1432776925"
"267","95.722363","172.16.0.5","192.168.50.1","HTTP","585","GET /c.php?ip=2402:3a80:109a:5116:af21:32cf:4f0a:62a1 HTTP/1.1 "
"268","95.722366","172.16.0.5","192.168.50.1","TCP","585","[TCP Retransmission] 35687  >  80 [PSH, ACK] Seq=520 Ack=1074 Win=131072 Len=519 TSval=239109455 TSecr=1432775817"
"269","95.722855","192.168.50.1","172.16.0.5","HTTP","1138","HTTP/1.1 200 OK  (text/html)"
"270","95.722858","192.168.50.1","172.16.0.5","TCP","1138","[TCP Retransmission] 80  >  35687 [PSH, ACK] Seq=1074 Ack=1039 Win=31104 Len=1072 TSval=1432776948 TSecr=239109455"
"271","95.722972","172.16.0.5","192.168.50.1","TCP","66","35687  >  80 [ACK] Seq=1039 Ack=2146 Win=131072 Len=0 TSval=239109455 TSecr=1432776948"
"272","95.722974","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 271#1] 35687  >  80 [ACK] Seq=1039 Ack=2146 Win=131072 Len=0 TSval=239109455 TSecr=1432776948"
"273","95.788483","172.16.0.5","192.168.50.1","TCP","66","21365  >  80 [FIN, ACK] Seq=886 Ack=2146 Win=131072 Len=0 TSval=239109461 TSecr=1432776925"
"274","95.788486","172.16.0.5","192.168.50.1","TCP","66","[TCP Retransmission] 21365  >  80 [FIN, ACK] Seq=886 Ack=2146 Win=131072 Len=0 TSval=239109461 TSecr=1432776925"
"275","95.788646","192.168.50.1","172.16.0.5","TCP","66","80  >  21365 [FIN, ACK] Seq=2146 Ack=887 Win=31104 Len=0 TSval=1432776965 TSecr=239109461"
"276","95.788648","192.168.50.1","172.16.0.5","TCP","66","[TCP Retransmission] 80  >  21365 [FIN, ACK] Seq=2146 Ack=887 Win=31104 Len=0 TSval=1432776965 TSecr=239109461"
"277","95.788757","172.16.0.5","192.168.50.1","TCP","66","21365  >  80 [ACK] Seq=887 Ack=2147 Win=131072 Len=0 TSval=239109461 TSecr=1432776965"
"278","95.788759","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 277#1] 21365  >  80 [ACK] Seq=887 Ack=2147 Win=131072 Len=0 TSval=239109461 TSecr=1432776965"
"279","96.127207","172.16.0.5","192.168.50.1","TCP","74","21366  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239109495 TSecr=0 WS=2048"
"280","96.127210","172.16.0.5","192.168.50.1","TCP","74","[TCP Retransmission] 21366  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM TSval=239109495 TSecr=0 WS=2048"
"281","96.127372","192.168.50.1","172.16.0.5","TCP","74","80  >  21366 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432777049 TSecr=239109495 WS=128"
"282","96.127375","192.168.50.1","172.16.0.5","TCP","74","[TCP Retransmission] 80  >  21366 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=1432777049 TSecr=239109495 WS=128"
"283","96.127470","172.16.0.5","192.168.50.1","TCP","66","21366  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239109495 TSecr=1432777049"
"284","96.127473","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 283#1] 21366  >  80 [ACK] Seq=1 Ack=1 Win=131072 Len=0 TSval=239109495 TSecr=1432777049"
"285","96.127781","172.16.0.5","192.168.50.1","HTTP","561","GET /c.php?ip=2804:d47:37e1:5600:994d:b60d:7646:fd1 HTTP/1.1 "
"286","96.127784","172.16.0.5","192.168.50.1","TCP","561","[TCP Retransmission] 21366  >  80 [PSH, ACK] Seq=1 Ack=1 Win=131072 Len=495 TSval=239109495 TSecr=1432777049"
"287","96.127786","192.168.50.1","172.16.0.5","TCP","66","80  >  21366 [ACK] Seq=1 Ack=496 Win=30080 Len=0 TSval=1432777049 TSecr=239109495"
"288","96.127847","192.168.50.1","172.16.0.5","TCP","66","[TCP Dup ACK 287#1] 80  >  21366 [ACK] Seq=1 Ack=496 Win=30080 Len=0 TSval=1432777049 TSecr=239109495"
"289","96.128318","192.168.50.1","172.16.0.5","HTTP","1139","HTTP/1.1 200 OK  (text/html)"
"290","96.128321","192.168.50.1","172.16.0.5","TCP","1139","[TCP Retransmission] 80  >  21366 [PSH, ACK] Seq=1 Ack=496 Win=30080 Len=1073 TSval=1432777049 TSecr=239109495"
"291","96.128425","172.16.0.5","192.168.50.1","TCP","66","21366  >  80 [ACK] Seq=496 Ack=1074 Win=131072 Len=0 TSval=239109495 TSecr=1432777049"
"292","96.128427","172.16.0.5","192.168.50.1","TCP","66","[TCP Dup ACK 291#1] 21366  >  80 [ACK] Seq=496 Ack=1074 Win=131072 Len=0 TSval=239109495 TSecr=1432777049"
"293","97.987583","172.16.0.5","192.168.50.1","HTTP","585","GET /c.php?ip=2402:3a80:109a:5116:af21:32cf:4f0a:62a1 HTTP/1.1 "
"294","97.987586","172.16.0.5","192.168.50.1","TCP","585","[TCP Retransmission] 35687  >  80 [PSH, ACK] Seq=1039 Ack=2146 Win=131072 Len=519 TSval=239109681 TSecr=1432776948"
"295","97.988072","192.168.50.1","172.16.0.5","HTTP","1138","HTTP/1.1 200 OK  (text/html)"
