ID,Year_Birth,Age,AgeRange,Education,Marital_Status,Income,IncomeRange,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,PercentDealsPurchases,NumNonDealsPurchases,NumAllPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response
2730,1955,69,61-70,Graduation,Single,80317,70K-100K,0,0,20-08-2013,64,536,11,387,149,91,57,1,6%,16,17,3,4,10,1,0,0,0,0,0,0,0
2795,1958,66,61-70,Master,Single,30523,30K-50K,2,1,01-07-2013,0,5,0,3,0,0,5,1,33%,2,3,1,0,2,7,0,0,0,0,0,0,0
9260,1945,79,71-80,PhD,Married,70356,70K-100K,0,0,05-11-2012,20,1349,16,249,43,16,33,2,8%,23,25,10,6,9,6,0,0,0,0,0,0,0
8182,1984,40,31-40,Graduation,Married,23228,20K-30K,1,0,05-01-2014,91,53,3,49,7,4,5,4,57%,3,7,3,0,4,8,0,0,0,0,0,0,0
10095,1975,49,41-50,PhD,Divorced,74165,70K-100K,0,0,01-05-2013,9,1001,12,240,16,12,12,1,5%,18,19,5,4,10,2,0,0,0,0,0,0,0
8475,1973,51,51-60,PhD,Married,157243,>100K,0,1,01-03-2014,98,20,2,1582,1,2,1,15,68%,7,22,0,22,0,0,0,0,0,0,0,0,0
4370,1966,58,51-60,Graduation,Together,43482,30K-50K,2,1,13-11-2013,83,18,1,32,6,3,28,3,50%,3,6,2,0,4,6,0,0,0,0,0,0,0
10573,1953,71,71-80,Graduation,Divorced,62551,50K-70K,0,0,18-11-2013,27,125,16,98,134,21,27,1,6%,16,17,6,7,4,3,1,0,0,0,0,0,0
3712,1959,65,61-70,Graduation,Divorced,52332,50K-70K,0,0,28-08-2013,63,212,5,33,7,0,2,1,9%,10,11,3,2,6,4,0,1,0,0,0,0,0
6637,1988,36,31-40,Graduation,Single,66951,50K-70K,0,0,02-11-2013,46,277,162,305,173,76,124,1,7%,13,14,3,4,7,1,0,0,0,0,0,0,0
3152,1957,67,61-70,Graduation,Together,26091,20K-30K,1,1,25-02-2014,84,15,10,19,8,17,20,3,50%,3,6,2,1,3,5,0,0,0,0,0,0,0
5610,1965,59,51-60,Graduation,Together,33456,30K-50K,1,1,21-04-2014,58,7,3,10,8,1,7,2,50%,2,4,1,0,3,7,0,0,0,0,0,0,0
6460,1982,42,41-50,Graduation,Married,28718,20K-30K,1,0,13-07-2013,78,12,4,6,11,8,16,2,40%,3,5,2,0,3,8,0,0,0,0,0,0,0
1349,1970,54,51-60,Graduation,Married,50447,50K-70K,2,0,21-04-2014,4,85,7,24,2,3,27,1,14%,6,7,3,1,3,6,0,0,0,0,0,0,0
1880,1959,65,61-70,PhD,Together,53537,50K-70K,1,1,30-01-2014,17,81,0,6,0,0,6,2,33%,4,6,2,1,3,5,0,0,0,0,0,0,0
641,1967,57,51-60,Graduation,Single,52074,50K-70K,0,1,04-04-2014,77,59,0,12,0,0,48,1,17%,5,6,2,2,2,4,1,0,0,0,0,0,0
8717,1975,49,41-50,PhD,Married,80427,70K-100K,0,1,12-09-2012,56,1149,71,449,69,71,26,1,4%,26,27,11,8,8,5,0,0,0,0,0,0,0
10314,1948,76,71-80,PhD,Married,83837,70K-100K,0,0,16-12-2012,79,847,66,119,86,89,111,1,4%,23,24,9,10,5,4,0,1,0,1,0,0,1
10854,1970,54,51-60,PhD,Married,38853,30K-50K,1,1,23-05-2014,90,29,0,14,0,0,2,2,40%,3,5,2,0,3,7,0,0,0,0,0,0,0
10492,1959,65,61-70,Graduation,Together,38285,30K-50K,2,1,24-06-2014,96,2,0,5,2,0,1,1,33%,2,3,0,0,3,2,0,0,0,0,0,0,0
6935,1951,73,71-80,2n Cycle,Married,78497,70K-100K,0,0,01-12-2013,44,207,26,447,75,0,223,1,4%,23,24,5,7,12,2,0,0,0,1,0,0,0
7698,1976,48,41-50,PhD,Married,51650,50K-70K,0,1,11-05-2014,81,152,3,22,2,5,7,1,11%,8,9,4,1,4,5,0,0,0,0,0,0,0
3559,1988,36,31-40,2n Cycle,Married,16248,10K-20K,1,0,10-05-2014,77,12,11,10,3,12,9,3,50%,3,6,2,1,3,6,0,0,0,0,0,0,0
10562,1946,78,71-80,Master,Married,66835,50K-70K,0,0,28-09-2013,21,620,26,195,34,17,141,1,4%,22,23,6,4,13,2,0,0,0,0,0,0,0
10796,1984,40,31-40,Master,Married,30477,30K-50K,1,0,22-01-2014,16,47,1,6,0,0,12,1,20%,4,5,1,1,3,6,0,0,0,0,0,0,0
2563,1961,63,61-70,Basic,Married,28249,20K-30K,0,0,15-06-2014,80,1,9,7,2,14,10,1,20%,4,5,2,0,3,6,0,0,0,0,0,0,0
3518,1983,41,41-50,Graduation,Married,25271,20K-30K,1,0,05-12-2012,45,10,1,18,10,4,7,1,25%,3,4,1,1,2,9,0,0,0,0,0,0,0
5823,1970,54,51-60,PhD,Single,32303,30K-50K,0,1,08-03-2014,63,35,0,2,0,0,2,2,40%,3,5,1,0,4,5,0,0,0,0,0,0,0
3934,1966,58,51-60,Graduation,Married,61286,50K-70K,0,1,02-08-2013,34,356,0,107,19,9,117,2,13%,14,16,7,1,8,5,0,0,0,0,0,0,0
6982,1976,48,41-50,Graduation,Married,74068,70K-100K,0,0,19-03-2013,14,783,30,537,140,76,15,1,4%,22,23,4,10,9,2,0,0,0,0,0,0,0
6431,1964,60,51-60,PhD,Married,45759,30K-50K,1,1,23-02-2013,13,42,1,18,3,0,4,2,40%,3,5,2,0,3,7,0,0,0,0,0,0,0
9733,1978,46,41-50,Basic,Together,24882,20K-30K,1,0,09-09-2012,52,1,4,10,29,0,36,1,25%,3,4,1,1,2,6,1,0,0,0,0,0,0
5602,1989,35,31-40,PhD,Together,66973,50K-70K,0,0,17-05-2013,98,466,22,432,147,113,102,1,4%,26,27,8,7,12,3,0,0,0,0,0,0,0
1324,1988,36,31-40,Graduation,Married,38872,30K-50K,1,0,30-05-2013,93,23,3,21,3,19,22,2,33%,4,6,3,0,3,8,0,0,0,0,0,0,0
326,1973,51,51-60,Graduation,Married,51148,50K-70K,1,1,18-02-2013,38,235,6,45,8,9,12,4,33%,8,12,5,1,6,6,0,0,0,0,0,0,0
7224,1977,47,41-50,Graduation,Married,31353,30K-50K,1,1,29-12-2013,24,10,0,10,3,1,7,2,50%,2,4,1,1,2,8,0,0,0,0,0,0,0
6999,1980,44,41-50,Master,Married,69661,50K-70K,0,0,13-05-2014,80,656,16,106,32,16,8,1,5%,21,22,7,3,12,3,0,0,0,0,0,0,0
9938,1954,70,61-70,Graduation,Married,80067,70K-100K,0,0,19-09-2013,82,519,17,813,27,173,51,1,6%,15,16,4,6,6,2,0,0,1,0,0,0,0
6422,1954,70,61-70,Graduation,Married,86718,70K-100K,0,0,17-01-2013,20,344,189,482,50,33,172,1,6%,15,16,5,6,5,2,0,0,0,0,0,0,0
3182,1973,51,51-60,PhD,Single,46854,30K-50K,1,1,31-03-2014,81,96,1,79,7,1,79,6,67%,3,9,5,1,3,8,1,0,0,0,0,0,1
7300,1952,72,71-80,Graduation,Divorced,69142,50K-70K,0,1,29-06-2014,50,448,4,34,6,4,39,3,19%,13,16,8,1,7,5,0,1,0,0,0,0,0
10424,1968,56,51-60,Graduation,Single,75922,70K-100K,0,0,09-12-2013,60,265,138,553,224,23,92,1,6%,16,17,4,4,9,1,0,0,0,0,0,0,0
8727,1978,46,41-50,Graduation,Divorced,63693,50K-70K,0,1,14-10-2013,63,587,43,337,42,87,54,3,12%,23,26,11,6,9,6,0,0,0,0,0,0,0
2798,1977,47,41-50,PhD,Together,102160,>100K,0,0,02-11-2012,54,763,29,138,76,176,58,0,0%,26,26,7,9,10,4,0,1,1,1,0,0,1
1030,1965,59,51-60,PhD,Single,40637,30K-50K,1,1,17-07-2013,72,22,0,13,0,0,3,2,50%,2,4,1,0,3,7,0,0,0,0,0,0,0
624,1984,40,31-40,Master,Single,18890,10K-20K,0,0,10-11-2012,5,6,4,1,7,2,15,1,33%,2,3,0,1,2,6,1,0,0,0,0,0,1
5176,1988,36,31-40,Graduation,Together,29604,20K-30K,1,0,08-12-2013,88,7,6,13,7,6,14,1,25%,3,4,1,0,3,9,1,0,0,0,0,0,0
5552,1963,61,61-70,Master,Divorced,48721,30K-50K,1,1,13-05-2013,50,81,18,113,47,13,21,6,55%,5,11,4,2,5,6,0,0,0,0,0,0,0
868,1966,58,51-60,Graduation,Married,44794,30K-50K,0,1,08-06-2014,99,54,0,7,0,0,4,1,20%,4,5,2,0,3,6,0,0,0,0,0,0,0
380,1954,70,61-70,Graduation,Divorced,64497,50K-70K,0,1,10-09-2012,17,1170,48,320,42,32,192,5,21%,19,24,11,4,9,8,1,0,0,0,0,0,1
2677,1956,68,61-70,Graduation,Together,46097,30K-50K,0,1,31-03-2013,11,72,24,68,65,4,8,5,50%,5,10,3,1,6,4,0,0,0,0,0,0,0
6521,1954,70,61-70,Graduation,Together,77972,70K-100K,0,0,18-03-2014,18,613,22,319,33,102,12,1,5%,18,19,4,6,9,1,0,0,0,0,0,0,0
6927,1968,56,51-60,PhD,Married,44377,30K-50K,1,1,05-10-2012,70,224,0,30,0,0,10,8,73%,3,11,5,1,5,8,0,0,0,0,0,0,0
2877,1974,50,41-50,Master,Together,46014,30K-50K,1,1,21-01-2013,21,410,0,59,19,9,44,10,63%,6,16,7,1,8,7,0,0,0,0,0,0,0
0,1985,39,31-40,Graduation,Married,70951,70K-100K,0,0,04-05-2013,66,239,10,554,254,87,54,1,6%,15,16,3,4,9,1,0,0,0,0,0,0,0
1584,1977,47,41-50,Graduation,Married,41443,30K-50K,1,0,01-04-2014,79,171,7,171,25,19,89,6,43%,8,14,8,1,5,8,0,0,0,0,0,0,0
7264,1978,46,41-50,2n Cycle,Single,52195,50K-70K,2,1,12-05-2014,2,12,0,4,0,0,1,1,33%,2,3,1,0,2,8,0,0,0,0,0,0,0
6274,1948,76,71-80,Master,Married,83790,70K-100K,0,0,15-11-2013,81,1076,16,417,42,48,16,1,4%,23,24,8,10,6,3,0,1,1,0,0,0,0
1377,1954,70,61-70,Master,Widow,44551,30K-50K,0,1,31-08-2013,24,182,4,33,0,0,66,2,20%,8,10,4,1,5,7,0,0,0,0,0,0,0
454,1980,44,41-50,Graduation,Together,69508,50K-70K,1,0,14-11-2012,48,824,32,162,42,32,43,2,8%,24,26,11,4,11,6,0,0,0,0,0,0,0
1755,1988,36,31-40,2n Cycle,Together,45204,30K-50K,1,0,11-04-2014,93,30,11,25,29,1,18,1,17%,5,6,1,1,4,3,0,0,0,0,0,0,0
2075,1969,55,51-60,Graduation,Married,72460,70K-100K,0,0,14-11-2013,56,377,10,540,80,30,10,1,7%,14,15,3,5,7,1,0,0,0,0,0,0,0
4785,1970,54,51-60,PhD,Together,77622,70K-100K,0,2,14-04-2014,3,520,7,154,19,0,14,2,10%,18,20,6,3,11,3,0,0,0,0,0,0,0
9076,1980,44,41-50,PhD,Married,30732,30K-50K,1,0,05-01-2013,44,155,1,25,0,1,3,4,44%,5,9,4,1,4,8,0,0,0,0,0,0,0
7079,1962,62,61-70,Graduation,Divorced,63887,50K-70K,0,1,08-09-2012,38,897,23,207,15,11,92,5,19%,22,27,9,6,12,6,0,0,0,0,0,0,0
4653,1978,46,41-50,Graduation,Together,42011,30K-50K,1,0,26-03-2013,46,131,0,16,2,1,39,4,50%,4,8,3,1,4,8,0,0,0,0,0,0,0
7375,1976,48,41-50,Graduation,Together,51369,50K-70K,0,1,25-10-2012,84,297,7,79,0,11,182,2,14%,12,14,8,2,4,8,0,0,0,0,0,0,0
709,1952,72,71-80,Graduation,Divorced,51537,50K-70K,0,1,09-12-2012,27,787,20,204,0,0,92,3,20%,12,15,2,2,11,8,0,0,0,0,0,0,0
460,1972,52,51-60,PhD,Married,79930,70K-100K,0,0,08-08-2012,72,792,86,740,67,51,17,1,6%,15,16,3,5,8,2,0,0,0,0,0,0,0
3726,1986,38,31-40,PhD,Together,34320,30K-50K,1,0,16-02-2014,66,4,1,9,3,0,0,1,33%,2,3,1,0,2,8,0,0,0,0,0,0,0
6798,1966,58,51-60,Graduation,Single,37070,30K-50K,1,1,20-03-2013,30,231,7,137,4,15,39,9,64%,5,14,5,1,8,7,0,0,0,0,0,0,1
5341,1962,62,61-70,2n Cycle,Divorced,81975,70K-100K,0,1,05-01-2013,2,983,76,184,180,138,27,1,8%,12,13,6,3,4,7,0,0,1,0,0,0,0
1606,1971,53,51-60,Graduation,Together,38590,30K-50K,1,0,15-05-2013,65,3,1,8,4,3,3,1,33%,2,3,1,0,2,8,0,0,0,0,0,0,0
9617,1951,73,71-80,Graduation,Single,15033,10K-20K,0,0,16-04-2014,37,0,4,5,6,0,4,1,25%,3,4,1,0,3,3,0,0,0,0,0,0,0
3233,1965,59,51-60,PhD,Married,62745,50K-70K,0,1,23-03-2013,89,562,21,464,28,10,32,3,12%,23,26,7,8,11,5,0,0,0,0,0,0,0
89,1975,49,41-50,2n Cycle,Married,22212,20K-30K,1,0,09-12-2013,49,5,9,20,6,8,21,2,33%,4,6,2,0,4,6,0,0,0,0,0,0,0
2936,1982,42,41-50,Master,Together,23661,20K-30K,1,0,04-12-2013,46,18,0,4,0,0,1,1,25%,3,4,1,0,3,7,0,0,0,0,0,0,0
9449,1958,66,61-70,PhD,Single,79761,70K-100K,0,1,04-10-2013,32,415,5,124,15,35,11,1,6%,17,18,5,2,11,3,0,0,0,0,0,0,0
7297,1973,51,51-60,Graduation,Single,7500,5K-10K,1,0,26-12-2013,54,5,3,10,12,7,20,4,57%,3,7,3,1,3,7,0,0,0,0,0,0,0
313,1968,56,51-60,Graduation,Widow,73455,70K-100K,0,0,28-10-2013,98,901,61,757,186,163,20,1,5%,20,21,6,5,10,3,0,1,0,0,0,0,0
9940,1958,66,61-70,Graduation,Together,64961,50K-70K,0,1,23-12-2012,97,382,114,276,75,124,38,2,14%,12,14,6,4,4,3,0,0,0,0,0,0,0
10735,1971,53,51-60,Graduation,Single,22804,20K-30K,1,0,31-07-2013,75,14,1,7,2,1,1,1,25%,3,4,2,0,2,9,0,0,0,0,0,0,0
9529,1990,34,31-40,Graduation,Married,73687,70K-100K,0,0,28-11-2013,8,559,153,503,218,13,181,1,5%,20,21,3,9,9,2,0,0,0,1,0,0,1
6439,1958,66,61-70,Graduation,Married,61074,50K-70K,0,1,17-08-2012,37,789,0,133,0,28,152,7,29%,17,24,11,5,8,7,0,0,0,0,0,0,0
7411,1964,60,51-60,PhD,Married,31686,30K-50K,1,1,05-06-2014,31,11,0,5,0,0,1,2,50%,2,4,1,0,3,6,0,0,0,0,0,0,0
2176,1972,52,51-60,Graduation,Married,80134,70K-100K,1,0,20-05-2013,40,1218,16,272,104,0,80,2,14%,12,14,5,3,6,6,0,1,1,1,0,0,1
9265,1953,71,71-80,Graduation,Married,75027,70K-100K,0,1,09-01-2013,74,925,64,179,133,12,77,2,11%,17,19,9,4,6,5,0,0,0,0,0,0,0
8867,1988,36,31-40,PhD,Married,67546,50K-70K,0,0,31-08-2012,90,864,134,768,150,38,172,1,5%,18,19,4,10,5,3,0,0,0,0,0,0,0
8932,1969,55,51-60,Master,Together,65176,50K-70K,0,1,29-10-2012,57,960,28,183,220,70,70,4,19%,17,21,9,6,6,6,0,0,0,0,0,0,0
10236,1975,49,41-50,Master,Single,31160,30K-50K,1,0,16-09-2013,59,16,3,25,6,1,13,2,40%,3,5,2,0,3,8,0,0,0,0,0,0,0
6340,1985,39,31-40,Graduation,Single,29938,20K-30K,1,0,27-10-2013,52,3,3,7,0,2,11,2,50%,2,4,1,0,3,6,0,0,0,0,0,0,0
10089,1974,50,41-50,Graduation,Divorced,102692,>100K,0,0,05-04-2013,5,168,148,444,32,172,148,1,4%,27,28,6,9,13,2,0,1,1,1,1,0,1
2227,1958,66,61-70,2n Cycle,Together,26490,20K-30K,0,0,22-09-2012,92,45,47,52,21,20,25,2,22%,7,9,3,1,5,6,0,0,0,0,0,0,0
10992,1967,57,51-60,Graduation,Together,75702,70K-100K,1,1,29-08-2012,77,650,28,353,45,42,30,5,24%,16,21,4,6,11,8,0,0,0,0,0,0,0
5304,1974,50,41-50,PhD,Single,30899,30K-50K,1,0,13-10-2012,35,24,0,8,0,0,1,2,50%,2,4,1,0,3,6,0,0,0,0,0,0,0
309,1961,63,61-70,PhD,Together,63342,50K-70K,0,1,16-10-2012,48,918,21,118,13,10,21,3,19%,13,16,8,3,5,6,0,1,0,0,0,0,0
3406,1964,60,51-60,Graduation,Single,45989,30K-50K,0,1,22-10-2012,97,138,33,87,28,24,12,4,33%,8,12,3,2,7,3,0,0,0,0,0,0,0
2661,1964,60,51-60,Graduation,Single,18701,10K-20K,1,1,04-06-2013,95,12,4,2,10,6,10,4,67%,2,6,2,0,4,5,0,0,0,0,0,0,0
3153,1957,67,61-70,PhD,Single,40737,30K-50K,2,1,08-12-2013,24,11,0,4,0,0,2,1,33%,2,3,1,0,2,8,0,0,0,0,0,0,0
10264,1979,45,41-50,Graduation,Divorced,15287,10K-20K,1,0,10-10-2012,60,1,2,8,4,3,13,2,50%,2,4,1,1,2,7,1,0,0,0,0,0,1
1184,1968,56,51-60,PhD,Divorced,69674,50K-70K,0,2,22-05-2013,46,554,41,215,11,0,24,3,14%,19,22,10,2,10,5,0,0,0,0,0,0,0
4200,1970,54,51-60,Master,Married,44159,30K-50K,1,0,17-06-2014,85,167,2,62,24,13,7,4,36%,7,11,4,1,6,5,0,0,0,0,0,0,0
9396,1978,46,41-50,PhD,Married,37717,30K-50K,1,0,23-11-2012,31,9,0,6,4,1,5,1,33%,2,3,1,0,2,9,0,0,0,0,0,0,0
2387,1952,72,71-80,Master,Together,43776,30K-50K,1,1,03-02-2013,9,177,2,71,3,2,20,6,55%,5,11,5,2,4,8,0,0,0,0,0,0,1
6690,1966,58,51-60,Master,Married,38179,30K-50K,1,1,14-03-2013,30,38,4,22,4,2,20,4,57%,3,7,3,1,3,7,0,0,0,0,0,0,0
1225,1963,61,61-70,Graduation,Married,80124,70K-100K,0,0,26-06-2014,47,483,84,398,205,84,241,1,6%,17,18,3,7,8,1,1,0,0,0,0,0,0
9703,1970,54,51-60,PhD,Married,38097,30K-50K,1,1,15-10-2012,70,77,2,35,0,1,69,4,57%,3,7,3,2,2,7,1,0,0,0,0,0,1
291,1970,54,51-60,Graduation,Married,72940,70K-100K,0,0,19-06-2013,13,182,74,298,162,149,116,1,8%,11,12,3,3,6,1,0,0,0,0,0,0,0
4557,1970,54,51-60,Graduation,Together,22070,20K-30K,1,0,04-10-2013,11,10,7,19,8,2,21,2,33%,4,6,2,2,2,6,0,0,0,0,0,0,0
2379,1953,71,71-80,Graduation,Single,69267,50K-70K,0,0,22-09-2012,31,778,44,499,95,73,146,2,17%,10,12,3,4,5,7,0,0,0,0,0,0,1
5726,1983,41,41-50,Master,Single,31788,30K-50K,1,0,20-03-2014,15,16,7,23,0,8,6,3,43%,4,7,3,0,4,5,0,0,0,0,0,1,0
3066,1975,49,41-50,PhD,Together,61905,50K-70K,0,1,04-02-2014,2,167,0,43,6,2,13,2,20%,8,10,4,2,4,5,0,0,0,0,0,0,0
6336,1960,64,61-70,Graduation,Married,29315,20K-30K,1,1,06-04-2014,55,13,2,14,8,7,4,4,67%,2,6,2,0,4,6,0,0,0,0,0,0,0
10967,1963,61,61-70,Graduation,Divorced,33378,30K-50K,1,1,06-02-2013,38,33,6,40,3,7,10,3,50%,3,6,2,0,4,7,0,0,0,0,0,0,0
2304,1963,61,61-70,PhD,Together,66313,50K-70K,0,1,16-09-2013,86,625,7,99,10,22,7,2,10%,19,21,6,3,12,4,0,0,0,0,0,0,0
3445,1956,68,61-70,Graduation,Single,60714,50K-70K,0,0,17-01-2013,56,216,162,224,101,92,162,2,10%,19,21,7,4,10,5,0,0,0,0,0,0,1
7828,1981,43,41-50,Master,Together,77882,70K-100K,0,0,30-04-2014,29,68,129,396,188,22,15,1,9%,10,11,3,3,5,1,0,0,0,0,0,0,0
3762,1986,38,31-40,PhD,Single,69867,50K-70K,0,0,02-04-2013,30,196,0,512,33,130,54,1,6%,15,16,3,5,8,1,0,0,0,1,0,0,1
4391,1968,56,51-60,Master,Divorced,63841,50K-70K,0,1,21-04-2013,64,635,15,100,20,7,131,1,5%,20,21,9,3,9,6,0,0,0,0,0,0,0
4669,1981,43,41-50,Basic,Married,24480,20K-30K,1,0,11-02-2013,46,4,19,9,28,25,17,3,43%,4,7,3,0,4,7,0,0,0,0,0,0,0
10144,1976,48,41-50,Graduation,Together,51369,50K-70K,0,1,25-10-2012,84,297,7,79,0,11,182,2,14%,12,14,8,2,4,8,0,0,0,0,0,0,0
8652,1946,78,71-80,Graduation,Together,37760,30K-50K,0,0,31-08-2012,20,84,5,38,150,12,28,2,18%,9,11,4,1,6,7,0,0,0,0,0,0,0
1672,1974,50,41-50,PhD,Together,65640,50K-70K,0,1,01-03-2014,74,204,7,149,20,15,66,1,7%,13,14,5,1,8,2,0,0,0,0,0,0,0
8962,1975,49,41-50,Master,Married,44319,30K-50K,1,1,17-04-2014,18,26,0,8,0,0,3,2,40%,3,5,2,0,3,5,0,0,0,0,0,0,0
9974,1974,50,41-50,Graduation,Married,30631,30K-50K,1,0,12-07-2013,75,15,6,20,4,5,20,1,17%,5,6,3,1,2,7,0,0,0,0,0,0,0
10983,1952,72,71-80,Graduation,Together,75278,70K-100K,0,0,29-01-2013,17,304,98,230,150,74,74,1,5%,21,22,6,3,13,3,0,0,0,0,0,0,0
8148,1956,68,61-70,Master,Together,50898,50K-70K,1,1,08-01-2013,88,285,28,242,55,114,135,13,65%,7,20,6,2,12,5,0,0,0,0,0,0,0
10102,1966,58,51-60,Graduation,Widow,79946,70K-100K,0,0,12-05-2014,19,395,183,565,166,141,28,1,5%,20,21,5,11,5,3,0,0,0,0,0,0,0
4697,1949,75,71-80,Master,Divorced,35416,30K-50K,0,0,13-06-2013,62,248,3,81,4,3,51,3,23%,10,13,7,1,5,8,0,0,0,0,0,0,0
9262,1984,40,31-40,2n Cycle,Together,32414,30K-50K,0,0,04-07-2013,11,20,6,5,0,9,12,1,25%,3,4,1,0,3,7,1,0,0,0,0,0,0
7254,1969,55,51-60,Graduation,Together,38361,30K-50K,1,0,27-12-2013,74,39,0,56,20,8,14,3,43%,4,7,3,1,3,7,0,0,0,0,0,0,0
4543,1980,44,41-50,Graduation,Married,82497,70K-100K,0,0,31-10-2012,32,777,129,573,216,21,203,1,6%,17,18,2,7,9,4,0,0,1,0,0,0,0
4927,1971,53,51-60,Graduation,Together,16626,10K-20K,2,0,15-01-2014,76,8,3,22,21,1,13,3,50%,3,6,3,0,3,9,0,0,0,0,0,0,0
10451,1965,59,51-60,Graduation,Together,29672,20K-30K,1,1,12-03-2013,6,9,1,3,0,4,8,1,33%,2,3,0,0,3,6,0,0,0,0,0,0,0
2926,1952,72,71-80,Master,Together,55951,50K-70K,0,1,23-08-2012,62,1241,0,80,0,13,40,3,15%,17,20,3,6,11,8,0,1,0,0,1,0,0
2874,1988,36,31-40,2n Cycle,Divorced,35388,30K-50K,1,0,07-03-2013,20,6,4,7,4,3,8,1,25%,3,4,1,0,3,7,0,0,0,0,0,0,0
9738,1986,38,31-40,Master,Together,42386,30K-50K,1,0,13-01-2013,43,65,4,16,0,4,11,1,17%,5,6,3,0,3,8,0,0,0,0,0,0,0
7119,1982,42,41-50,Graduation,Single,68627,50K-70K,0,0,12-01-2013,45,395,15,263,60,54,38,1,9%,10,11,2,3,6,1,0,0,0,0,0,0,0
3924,1965,59,51-60,PhD,Divorced,57912,50K-70K,0,1,17-03-2014,34,801,0,80,0,0,35,5,22%,18,23,8,3,12,5,0,1,0,0,0,0,0
5827,1958,66,61-70,Graduation,Divorced,35246,30K-50K,1,1,16-04-2014,53,36,0,12,2,2,10,4,57%,3,7,3,1,3,5,0,0,0,0,0,0,0
5596,1956,68,61-70,2n Cycle,Together,58821,50K-70K,0,1,12-10-2013,44,513,14,154,19,0,28,1,5%,19,20,9,2,9,6,0,0,0,0,0,0,0
10812,1978,46,41-50,PhD,Married,46377,30K-50K,1,0,01-03-2014,89,37,0,46,4,3,0,1,17%,5,6,2,1,3,4,0,0,0,0,0,0,0
1717,1988,36,31-40,Graduation,Single,39747,30K-50K,1,0,13-04-2014,43,80,15,93,20,13,52,3,30%,7,10,5,1,4,8,0,0,0,0,0,0,0
9491,1984,40,31-40,Graduation,Together,23976,20K-30K,1,0,27-12-2013,68,14,1,21,2,3,25,3,43%,4,7,3,1,3,7,0,0,0,0,0,0,0
9274,1961,63,61-70,Master,Married,80950,70K-100K,0,0,28-03-2013,44,525,147,112,219,147,63,1,5%,21,22,6,7,9,2,0,0,0,1,0,0,0
6609,1966,58,51-60,Graduation,Widow,27038,20K-30K,0,0,18-09-2012,64,1,26,25,17,23,15,1,17%,5,6,3,0,3,9,0,0,0,0,0,0,1
6963,1947,77,71-80,Graduation,Single,77457,70K-100K,0,0,05-03-2014,85,675,11,400,15,45,11,1,6%,16,17,2,5,10,1,0,0,1,0,0,0,0
4440,1964,60,51-60,Master,Married,64100,50K-70K,0,1,10-09-2013,93,509,0,27,0,0,10,1,6%,16,17,8,3,6,7,0,1,0,0,0,0,0
1379,1992,32,31-40,Master,Together,42670,30K-50K,0,0,27-04-2013,12,154,2,46,20,4,15,1,10%,9,10,4,2,4,4,0,0,0,0,0,0,0
10032,1976,48,41-50,Graduation,Divorced,12571,10K-20K,1,0,18-01-2014,86,3,5,14,2,12,17,4,57%,3,7,3,1,3,6,0,0,0,0,0,0,0
2826,1967,57,51-60,Graduation,Married,22574,20K-30K,2,1,28-10-2013,28,25,0,8,2,0,2,2,40%,3,5,2,0,3,7,0,0,0,0,0,0,0
2437,1989,35,31-40,Graduation,Married,51382,50K-70K,0,0,03-06-2013,69,861,138,461,60,30,61,1,4%,22,23,6,5,12,3,0,1,0,1,0,0,0
6320,1976,48,41-50,Master,Single,70893,70K-100K,0,0,06-02-2013,42,768,44,561,77,44,14,1,5%,21,22,6,6,10,3,0,0,0,0,0,0,0
3050,1966,58,51-60,Graduation,Married,54198,50K-70K,1,1,17-12-2013,13,185,0,28,3,2,17,6,60%,4,10,3,1,6,4,0,0,0,0,0,0,0
231,1956,68,61-70,Master,Together,28839,20K-30K,1,1,11-03-2014,86,24,0,7,0,0,1,2,40%,3,5,2,0,3,5,0,0,0,0,0,0,0
2392,1972,52,51-60,Graduation,Married,40321,30K-50K,1,1,29-07-2013,59,44,4,21,6,0,27,2,33%,4,6,3,0,3,7,0,0,0,0,0,0,0
9478,1985,39,31-40,Graduation,Single,66503,50K-70K,1,0,14-08-2012,30,91,64,128,65,3,50,2,15%,11,13,4,3,6,3,0,0,0,0,0,0,0
113,1951,73,71-80,Graduation,Married,30833,30K-50K,1,1,16-07-2013,33,11,0,7,3,1,6,2,50%,2,4,1,0,3,5,0,0,0,0,0,0,0
2863,1970,54,51-60,Graduation,Single,51382,50K-70K,1,2,23-08-2013,67,738,20,172,52,50,20,6,40%,9,15,2,3,10,7,0,1,0,1,0,0,0
1802,1971,53,51-60,Graduation,Married,64795,50K-70K,0,1,17-01-2013,23,412,5,119,38,29,77,3,17%,15,18,3,3,12,2,0,0,0,0,0,0,0
520,1974,50,41-50,Graduation,Married,34421,30K-50K,1,0,01-07-2013,81,3,3,7,6,2,9,1,33%,2,3,1,0,2,7,0,0,0,0,0,0,0
8275,1965,59,51-60,PhD,Divorced,47025,30K-50K,1,1,09-02-2014,6,16,0,3,0,0,1,1,33%,2,3,1,0,2,7,0,0,0,0,0,0,0
